AdHocAdvancedMappings	Setting_IsUnicode_generates_unicode_literal_in_SQL	passed	1	SELECT "_"."Id", "_"."Nombre" FROM "TipoServicio" WHERE instr("_"."Nombre", 'lla') > 0
AdHocAdvancedMappings	Two_similar_complex_properties_projected_with_split_query1	passed	1	SELECT "_"."Id" FROM "Offers" ORDER BY "_"."Id"
AdHocAdvancedMappings	Two_similar_complex_properties_projected_with_split_query1	passed	1	SELECT "_"."Id", "_"."NestedId", "_"."OfferId", "_"."payment_brutto", "_"."payment_netto", "_"."Id0", "_"."payment_brutto0", "_"."payment_netto0", "_"."Id" FROM "Offers" INNER JOIN ( SELECT "_"."Id", "_"."NestedId", "_"."OfferId", "_"."payment_brutto", "_"."payment_netto", "_"."Id", "_"."payment_brutto", "_"."payment_netto" FROM "Variation" LEFT JOIN "NestedEntity" ON "_"."NestedId" = "_"."Id" ) ON "_"."Id" = "_"."OfferId" ORDER BY "_"."Id"
AdHocAdvancedMappings	Two_similar_complex_properties_projected_with_split_query2	passed	1	SELECT "_"."Id" FROM "Offers" WHERE "_"."Id" = 1 ORDER BY "_"."Id" LIMIT 2
AdHocAdvancedMappings	Two_similar_complex_properties_projected_with_split_query2	passed	1	SELECT "_"."Id", "_"."NestedId", "_"."OfferId", "_"."payment_brutto", "_"."payment_netto", "_"."Id0", "_"."payment_brutto0", "_"."payment_netto0", "_"."Id" FROM ( SELECT "_"."Id" FROM "Offers" WHERE "_"."Id" = 1 ORDER BY "_"."Id" LIMIT 1 ) INNER JOIN ( SELECT "_"."Id", "_"."NestedId", "_"."OfferId", "_"."payment_brutto", "_"."payment_netto", "_"."Id", "_"."payment_brutto", "_"."payment_netto" FROM "Variation" LEFT JOIN "NestedEntity" ON "_"."NestedId" = "_"."Id" ) ON "_"."Id" = "_"."OfferId" ORDER BY "_"."Id"
AdHocComplexType	Complex_type_equality_with_non_default_type_mapping	passed	1	SELECT COUNT(*) FROM "EntityType" WHERE "_"."ComplexThing_DateTime" = '2020-01-01 01:01:01.999999'
AdHocComplexType	Complex_type_equals_parameter_with_nested_types_with_property_of_same_name	passed	1	SELECT "_"."Id", "_"."ComplexContainer_Id", "_"."ComplexContainer_Containee1_Id", "_"."ComplexContainer_Containee2_Id" FROM "EntityType" WHERE "_"."ComplexContainer_Id" = @p AND "_"."ComplexContainer_Containee1_Id" = @p AND "_"."ComplexContainer_Containee2_Id" = @p LIMIT 2
AdHocComplexType	Non_optional_complex_type_with_all_nullable_properties	passed	1	SELECT "_"."Id", "_"."NonOptionalComplexType_NullableDateTime", "_"."NonOptionalComplexType_NullableString" FROM "EntityType" LIMIT 2
AdHocComplexType	Optional_complex_type_with_discriminator	passed	1	SELECT "_"."Id", "_"."AllOptionalsComplexType_Discriminator", "_"."AllOptionalsComplexType_OptionalProperty" FROM "EntityType" WHERE "_"."AllOptionalsComplexType_Discriminator" IS NULL LIMIT 2
AdHocComplexType	Projecting_complex_property_does_not_auto_include_owned_types	passed	1	SELECT "_"."Complex_Name", "_"."Complex_Number" FROM "EntityType"
AdHocFilters	Group_by_multiple_aggregate_joining_different_tables	passed	2	SELECT ( SELECT COUNT(*) FROM ( SELECT DISTINCT "_"."Value1" FROM ( SELECT "_"."Child1Id", 1 FROM "Parents" ) LEFT JOIN "Child1" ON "_"."Child1Id" = "_"."Id" WHERE "_"."Key" = "_"."Key" )), ( SELECT COUNT(*) FROM ( SELECT DISTINCT "_"."Value2" FROM ( SELECT "_"."Child2Id", 1 FROM "Parents" ) LEFT JOIN "Child2" ON "_"."Child2Id" = "_"."Id" WHERE "_"."Key" = "_"."Key" )) FROM ( SELECT 1 FROM "Parents" ) GROUP BY "_"."Key"
AdHocFilters	Group_by_multiple_aggregate_joining_different_tables_with_query_filter	passed	2	SELECT ( SELECT COUNT(*) FROM ( SELECT DISTINCT "_"."Value1" FROM ( SELECT "_"."ChildFilter1Id", 1 FROM "Parents" ) LEFT JOIN ( SELECT "_"."Id", "_"."Value1" FROM "ChildFilter1" WHERE "_"."Filter1" = 'Filter1' ) ON "_"."ChildFilter1Id" = "_"."Id" WHERE "_"."Key" = "_"."Key" )), ( SELECT COUNT(*) FROM ( SELECT DISTINCT "_"."Value2" FROM ( SELECT "_"."ChildFilter2Id", 1 FROM "Parents" ) LEFT JOIN ( SELECT "_"."Id", "_"."Value2" FROM "ChildFilter2" WHERE "_"."Filter2" = 'Filter2' ) ON "_"."ChildFilter2Id" = "_"."Id" WHERE "_"."Key" = "_"."Key" )) FROM ( SELECT 1 FROM "Parents" ) GROUP BY "_"."Key"
AdHocFilters	Invoke_inside_query_filter_gets_correctly_evaluated_during_translation	passed	2	SELECT "_"."Id", "_"."Name", "_"."TenantId" FROM "Entities" WHERE ("_"."Name" <> 'Foo' OR "_"."Name" IS NULL) AND "_"."TenantId" = @p
AdHocFilters	IsDeleted_query_filter_with_conversion_to_int_works	passed	2	SELECT "_"."SupplierId", "_"."IsDeleted", "_"."LocationId", "_"."Name", "_"."LocationId", "_"."Address", "_"."IsDeleted" FROM "Suppliers" LEFT JOIN ( SELECT "_"."LocationId", "_"."Address", "_"."IsDeleted" FROM "Locations" WHERE "_"."IsDeleted" = 0 ) ON "_"."LocationId" = "_"."LocationId" WHERE "_"."IsDeleted" = 0 ORDER BY "_"."Name"
AdHocFilters	MultiContext_query_filter_test	passed	2	SELECT "_"."Id", "_"."SomeValue" FROM "Blogs" WHERE "_"."SomeValue" = @p
AdHocFilters	MultiContext_query_filter_test	passed	1	SELECT COUNT(*) FROM "Blogs" WHERE "_"."SomeValue" = @p
AdHocFilters	Named_query_filters	passed	1	SELECT "_"."Id", "_"."IsDeleted", "_"."IsDraft", "_"."Name" FROM "Entities" WHERE "_"."Name" LIKE 'Name%' AND NOT ("_"."IsDeleted") AND NOT ("_"."IsDraft")
AdHocFilters	Named_query_filters_anonymous	passed	1	SELECT "_"."Id", "_"."IsDeleted", "_"."IsDraft", "_"."Name" FROM "Entities" WHERE "_"."Id" NOT IN (@p, @p)
AdHocFilters	Named_query_filters_anonymous_ignore	passed	1	SELECT "_"."Id", "_"."IsDeleted", "_"."IsDraft", "_"."Name" FROM "Entities"
AdHocFilters	Named_query_filters_combined	passed	0	
AdHocFilters	Named_query_filters_ignore_all	passed	1	SELECT "_"."Id", "_"."IsDeleted", "_"."IsDraft", "_"."Name" FROM "Entities"
AdHocFilters	Named_query_filters_ignore_some	passed	1	SELECT "_"."Id", "_"."IsDeleted", "_"."IsDraft", "_"."Name" FROM "Entities" WHERE NOT ("_"."IsDraft")
AdHocFilters	Named_query_filters_overwriting	passed	1	SELECT "_"."Id", "_"."IsDeleted", "_"."IsDraft", "_"."Name" FROM "Entities" WHERE NOT ("_"."IsDeleted")
AdHocFilters	Named_query_filters_removing	passed	1	SELECT "_"."Id", "_"."IsDeleted", "_"."IsDraft", "_"."Name" FROM "Entities"
AdHocFilters	Query_filter_with_contains_evaluates_correctly	passed	1	SELECT "_"."Id", "_"."Name" FROM "Entities" WHERE "_"."Id" NOT IN (@p, @p)
AdHocFilters	Query_filter_with_context_accessor_with_constant	passed	2	SELECT "_"."Id", "_"."Bar" FROM "FooBar35111" WHERE CASE WHEN @p THEN 0 ELSE 0 END
AdHocFilters	Query_filter_with_null_constant	passed	1	SELECT "_"."Id", "_"."UserDeleteId" FROM "People" LEFT JOIN "User18759" ON "_"."UserDeleteId" = "_"."Id" WHERE "_"."Id" IS NOT NULL
AdHocFilters	Query_filter_with_pk_fk_optimization	passed	1	SELECT "_"."Id", "_"."Id" IS NULL, "_"."Id", "_"."Public", "_"."RefEntityId" FROM "Entities" LEFT JOIN ( SELECT "_"."Id", "_"."Public" FROM "RefEntities" WHERE "_"."Public" ) ON "_"."RefEntityId" = "_"."Id" WHERE "_"."Id" = 1 LIMIT 2
